224,3.4258313179016113,_
225,3.4586856365203857,3.4088573455810547
226,3.422995090484619,_
227,3.351973056793213,_
228,3.394127368927002,_
229,3.375405788421631,_
230,3.387099027633667,3.375688076019287
231,3.3727383613586426,_
232,3.426410675048828,_
233,3.367565631866455,_
234,3.395814895629883,_
235,3.344644069671631,3.451958656311035
236,3.4978508949279785,_
237,3.3638827800750732,_
238,3.331723213195801,_
239,3.4200332164764404,_
240,3.4671595096588135,3.3952016830444336
241,3.3683154582977295,_
242,3.3729584217071533,_
243,3.3768105506896973,_
244,3.3701725006103516,_
245,3.3954386711120605,3.3745241165161133
246,3.379009246826172,_
247,3.3988890647888184,_
248,3.27006196975708,_
249,3.3819022178649902,_
250,3.344709634780884,3.401366710662842
251,3.4090371131896973,_
252,3.3671302795410156,_
253,3.3682920932769775,_
254,3.3827404975891113,_
255,3.2909152507781982,3.4520699977874756
256,3.2623229026794434,_
257,3.3867459297180176,_
258,3.311267375946045,_
259,3.3280725479125977,_
260,3.426685333251953,3.3567655086517334
261,3.328035354614258,_
262,3.3333330154418945,_
263,3.258615493774414,_
264,3.370993137359619,_
265,3.2520804405212402,3.3990731239318848
266,3.379027843475342,_
267,3.2912189960479736,_
268,3.405968189239502,_
269,3.3174123764038086,_
270,3.266016960144043,3.2594146728515625
271,3.3454761505126953,_
272,3.3716766834259033,_
273,3.340418815612793,_
274,3.2553763389587402,_
275,3.3121182918548584,3.3221187591552734
276,3.227741241455078,_
277,3.3839406967163086,_
278,3.2113513946533203,_
279,3.2503926753997803,_
280,3.3379452228546143,3.258188247680664
281,3.354541301727295,_
282,3.3454370498657227,_
283,3.3847036361694336,_
284,3.2795567512512207,_
285,3.359060287475586,3.2267394065856934
286,3.3589935302734375,_
287,3.3008904457092285,_
288,3.3013744354248047,_
289,3.282426357269287,_
290,3.2617316246032715,3.25630521774292
291,3.3219356536865234,_
292,3.2840161323547363,_
293,3.182344913482666,_
294,3.3380231857299805,_
295,3.291182518005371,3.3034801483154297
296,3.241936683654785,_
297,3.237797498703003,_
298,3.225320816040039,_
299,3.2406134605407715,_
300,3.1503286361694336,3.318420648574829
301,3.232433795928955,_
302,3.393073558807373,_
303,3.281484603881836,_
304,3.2812819480895996,_
305,3.351677894592285,3.3041329383850098
306,3.2029902935028076,_
307,3.3179492950439453,_
308,3.2174973487854004,_
309,3.2635655403137207,_
310,3.2608845233917236,3.2096428871154785
311,3.3343663215637207,_
312,3.1614432334899902,_
313,3.194383382797241,_
314,3.180734395980835,_
315,3.2311930656433105,3.217923402786255
316,3.1913628578186035,_
317,3.172173261642456,_
318,3.2058985233306885,_
319,3.1841142177581787,_
320,3.397831916809082,3.238494873046875
321,3.2233734130859375,_
322,3.2558159828186035,_
323,3.293104887008667,_
324,3.157749652862549,_
325,3.3272714614868164,3.2299094200134277
326,3.1569342613220215,_
327,3.167417049407959,_
328,3.2229456901550293,_
329,3.2638039588928223,_
330,3.2616124153137207,3.1870250701904297
331,3.1731340885162354,_
332,3.1995186805725098,_
333,3.1950082778930664,_
334,3.2104084491729736,_
335,3.2924623489379883,3.235549211502075
336,3.1680541038513184,_
337,3.194498062133789,_
338,3.238429546356201,_
339,3.247532606124878,_
340,3.1839842796325684,3.078061580657959
341,3.236473560333252,_
342,3.1850481033325195,_
343,3.2020082473754883,_
344,3.2554636001586914,_
345,3.2119781970977783,3.2520360946655273
346,3.2328667640686035,_
347,3.1692466735839844,_
348,3.128251552581787,_
349,3.2331032752990723,_
350,3.1807026863098145,3.2126431465148926
351,3.26279354095459,_
352,3.159968376159668,_
353,3.2133190631866455,_
354,3.1968140602111816,_
355,3.2319955825805664,3.2239487171173096
356,3.257080078125,_
357,3.239759922027588,_
358,3.0930142402648926,_
359,3.2008674144744873,_
360,3.1032028198242188,3.1973767280578613
361,3.219287395477295,_
362,3.245901584625244,_
363,3.1750714778900146,_
364,3.179292917251587,_
365,3.133212089538574,3.208911895751953
366,3.16981840133667,_
367,3.193770408630371,_
368,3.0709595680236816,_
369,3.1664252281188965,_
370,3.1974730491638184,3.1678361892700195
371,3.0870449542999268,_
372,3.142056465148926,_
373,3.1681771278381348,_
374,3.1835317611694336,_
375,3.157102108001709,3.1745107173919678
376,3.39158296585083,_
377,3.1346800327301025,_
378,3.144402503967285,_
379,3.149261474609375,_
380,3.2026867866516113,3.166444778442383
381,3.0589237213134766,_
382,3.161923885345459,_
383,3.1198296546936035,_
384,3.093313217163086,_
385,3.196648120880127,3.1419475078582764
386,3.132600784301758,_
387,3.1307272911071777,_
388,3.164130210876465,_
389,3.1806962490081787,_
390,3.2285923957824707,3.1511449813842773
391,3.154331922531128,_
392,3.1774654388427734,_
393,3.1872401237487793,_
394,3.125805377960205,_
395,3.1741244792938232,3.2001748085021973
396,3.196704387664795,_
397,3.051473379135132,_
398,3.1169028282165527,_
399,3.108950138092041,_
400,3.2013463973999023,3.1358118057250977
401,3.132202386856079,_
402,3.1030797958374023,_
403,3.0417308807373047,_
404,3.2221875190734863,_
405,3.173360824584961,3.0853030681610107
406,3.13515043258667,_
407,3.1098268032073975,_
408,3.0907392501831055,_
409,3.173391819000244,_
410,3.143184185028076,3.100773811340332
411,3.0726513862609863,_
412,3.1233792304992676,_
413,3.0282340049743652,_
414,3.1366167068481445,_
415,3.12050724029541,3.12284517288208
416,3.095944881439209,_
417,3.1359496116638184,_
418,3.131033420562744,_
419,3.13222074508667,_
420,3.0947439670562744,3.0758676528930664
421,3.1027145385742188,_
422,3.0319411754608154,_
423,3.1263790130615234,_
424,3.0463201999664307,_
425,3.0829620361328125,3.0757572650909424
426,3.0840139389038086,_
427,3.138946533203125,_
428,3.035060167312622,_
429,3.0705881118774414,_
430,3.2000575065612793,3.0526340007781982
431,3.0431160926818848,_
432,3.012756824493408,_
433,3.1256706714630127,_
434,3.119196653366089,_
435,3.1572422981262207,3.0251240730285645
